activity_subset,percentile,value,strategy,strategyLabel,strategyGroup,strategyType
NA,0.68,30.04758842,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.69,30.86708577,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.7,31.68753222,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.71,32.52092031,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.72,33.34133582,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.73,34.16584862,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.74,35.05977434,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.75,35.98050012,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.76,36.8737486,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.77,37.81214982,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.78,38.79505153,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.79,39.77010489,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.8,40.83140865,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.81,41.88068373,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.82,42.91917874,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.83,44.03954368,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.84,45.15812917,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.85,46.44802275,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.86,47.78651506,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.87,49.19498733,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.88,50.73207758,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.89,52.37122655,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.9,54.15042823,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.91,56.12938621,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.92,58.35492738,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.93,60.85569846,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.94,63.73751981,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.95,67.08862267,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.96,70.88604435,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.97,75.58199185,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.98,81.06558784,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.99,88.99413811,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,1,99.98669384,zero_los_no_procedure-adult,Admission with no overnight stay and no procedure (adults),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0,0.001048144,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.01,0.372690316,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.02,0.701490864,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.03,0.976278691,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.04,1.231107916,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.05,1.457714457,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.06,1.672165107,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.07,1.875411931,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.08,2.078926789,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.09,2.273641032,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.1,2.472602783,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.11,2.671393869,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.12,2.872177493,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
NA,0.13,3.071229404,zero_los_no_procedure-child,Admission with no overnight stay and no procedure (children),Hospital activity ameanable to primary care and community interventions,inpatient admission avoidance
